candidate_after_compatibility,canonical_similarity,case_id,compatibility_reason,cosine_similarity,final_prediction,generated_id,generated_label,generated_normalized,generated_representation,operation_compatible,operation_similarity,operation_threshold,operation_threshold_pass,pair_id,reference_id,reference_label,reference_normalized,reference_representation,selection_stage,semantic_candidate,semantic_similarity,topology_evidence,unresolved_ambiguity,unresolved_candidate_pairs,unresolved_component_id,unresolved_generated_nodes,unresolved_reason,unresolved_reference_nodes
False,0.12217138707637787,6-1,no_declared_conflict_unclassified_operation,0.12217138707637787,False,n16,approve payment,approve payment,"{""canonical_label"": ""approve payment"", ""canonical_operation"": ""approve"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""payment"", ""operation_resolved"": true, ""original_normalized_label"": ""approve payment"", ""original_root"": ""approve"", ""root_lemma"": ""approve"", ""root_pos"": ""VERB""}",True,0.1871708184480667,,,6-1:403:n16,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.12217138707637787,,False,[],,[],,[]
False,0.19862297177314758,6-1,no_declared_conflict_unclassified_operation,0.1931925117969513,False,n17,resolve complaints with supplier,resolve complaints with supplier,"{""canonical_label"": ""complaint supplier"", ""canonical_operation"": ""complaint"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""resolve complaints with supplier"", ""original_root"": ""complaints"", ""root_lemma"": ""complaint"", ""root_pos"": ""VERB""}",True,0.30607569217681885,,,6-1:403:n17,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.19862297177314758,,False,[],,[],,[]
False,0.15755178034305573,6-1,no_declared_conflict_unclassified_operation,0.14364472031593323,False,n2,forward to accounting,forward to accounting,"{""canonical_label"": ""forward accounting"", ""canonical_operation"": ""forward"", ""derivation_candidates"": [], ""derivation_source"": ""wordnet_verb_fallback:verb_lemma"", ""object_phrase"": ""accounting"", ""operation_resolved"": true, ""original_normalized_label"": ""forward to accounting"", ""original_root"": ""forward"", ""root_lemma"": ""forward"", ""root_pos"": ""VERB""}",True,0.3538079559803009,,,6-1:403:n2,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.15755178034305573,,False,[],,[],,[]
False,0.34313079714775085,6-1,no_declared_conflict_unclassified_operation,0.34313079714775085,False,n20,perform board review,perform board review,"{""canonical_label"": ""perform board review"", ""canonical_operation"": ""perform"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""board review"", ""operation_resolved"": true, ""original_normalized_label"": ""perform board review"", ""original_root"": ""perform"", ""root_lemma"": ""perform"", ""root_pos"": ""VERB""}",True,0.3248792886734009,,,6-1:403:n20,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.34313079714775085,,False,[],,[],,[]
False,0.029499055817723274,6-1,no_declared_conflict_unclassified_operation,0.029499055817723274,False,n3,create invoice instance,create invoice instance,"{""canonical_label"": ""create invoice instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create invoice instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.18355566263198853,,,6-1:403:n3,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.029499055817723274,,False,[],,[],,[]
False,0.22671186923980713,6-1,no_declared_conflict_unclassified_operation,0.22671186923980713,False,n4,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",True,0.17087453603744507,,,6-1:403:n4,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.22671186923980713,,False,[],,[],,[]
False,0.01566287688910961,6-1,no_declared_conflict_unclassified_operation,0.01566287688910961,False,n5,prepare docket with cost centers,prepare docket with cost centers,"{""canonical_label"": ""prepare docket with cost centers"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""docket with cost centers"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare docket with cost centers"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",True,0.30457568168640137,,,6-1:403:n5,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.01566287688910961,,False,[],,[],,[]
False,0.13313274085521698,6-1,no_declared_conflict_unclassified_operation,0.08879287540912628,False,n6,forward invoice to commercial manager,forward invoice to commercial manager,"{""canonical_label"": ""invoice commercial manager"", ""canonical_operation"": ""invoice"", ""derivation_candidates"": [""invoice""], ""derivation_source"": ""wordnet_unique_derivational_verb"", ""object_phrase"": ""commercial manager"", ""operation_resolved"": true, ""original_normalized_label"": ""forward invoice to commercial manager"", ""original_root"": ""invoice"", ""root_lemma"": ""invoice"", ""root_pos"": ""NOUN""}",True,0.18152472376823425,,,6-1:403:n6,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.13313274085521698,,False,[],,[],,[]
False,0.11678677797317505,6-1,no_declared_conflict_unclassified_operation,0.11678677797317505,False,n7,give payment instructions,give payment instructions,"{""canonical_label"": ""give payment instructions"", ""canonical_operation"": ""give"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""payment instructions"", ""operation_resolved"": true, ""original_normalized_label"": ""give payment instructions"", ""original_root"": ""give"", ""root_lemma"": ""give"", ""root_pos"": ""VERB""}",True,0.19317829608917236,,,6-1:403:n7,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.11678677797317505,,False,[],,[],,[]
False,0.08000554144382477,6-1,no_declared_conflict_unclassified_operation,0.08000554144382477,False,n8,close invoice instance,close invoice instance,"{""canonical_label"": ""close invoice instance"", ""canonical_operation"": ""close"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""invoice instance"", ""operation_resolved"": true, ""original_normalized_label"": ""close invoice instance"", ""original_root"": ""close"", ""root_lemma"": ""close"", ""root_pos"": ""VERB""}",True,0.14918401837348938,,,6-1:403:n8,403,conduct visual inspection,conduct visual inspection,"{""canonical_label"": ""conduct visual inspection"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""visual inspection"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct visual inspection"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",,False,0.08000554144382477,,False,[],,[],,[]
False,0.439532607793808,6-1,no_declared_conflict_unclassified_operation,0.25393444299697876,False,n1,receive invoices,receive invoices,"{""canonical_label"": ""invoice"", ""canonical_operation"": ""invoice"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": null, ""operation_resolved"": true, ""original_normalized_label"": ""receive invoices"", ""original_root"": ""invoices"", ""root_lemma"": ""invoice"", ""root_pos"": ""VERB""}",True,0.41016048192977905,,,6-1:404:n1,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.439532607793808,,False,[],,[],,[]
False,0.43162551522254944,6-1,no_declared_conflict_unclassified_operation,0.31870460510253906,False,n12,resolve inconsistencies with vendors,resolve inconsistencies with vendors,"{""canonical_label"": ""inconsistencie vendors"", ""canonical_operation"": ""inconsistencie"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""vendors"", ""operation_resolved"": true, ""original_normalized_label"": ""resolve inconsistencies with vendors"", ""original_root"": ""inconsistencies"", ""root_lemma"": ""inconsistencie"", ""root_pos"": ""VERB""}",True,0.18447889387607574,,,6-1:404:n12,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.43162551522254944,,False,[],,[],,[]
False,0.3585895895957947,6-1,no_declared_conflict_unclassified_operation,0.264282763004303,False,n13,consult cost center managers,consult cost center managers,"{""canonical_label"": ""consult cost center managers"", ""canonical_operation"": ""consult"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""cost center managers"", ""operation_resolved"": true, ""original_normalized_label"": ""consult cost center managers"", ""original_root"": ""consult"", ""root_lemma"": ""consult"", ""root_pos"": ""VERB""}",True,0.14924465119838715,,,6-1:404:n13,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.3585895895957947,,False,[],,[],,[]
False,0.25980469584465027,6-1,no_declared_conflict_unclassified_operation,0.19480089843273163,False,n15,conduct commercial audit,conduct commercial audit,"{""canonical_label"": ""conduct commercial audit"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""commercial audit"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct commercial audit"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",True,0.379816472530365,,,6-1:404:n15,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.25980469584465027,,False,[],,[],,[]
False,0.26760125160217285,6-1,no_declared_conflict_unclassified_operation,0.2570239007472992,False,n16,approve payment,approve payment,"{""canonical_label"": ""approve payment"", ""canonical_operation"": ""approve"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""payment"", ""operation_resolved"": true, ""original_normalized_label"": ""approve payment"", ""original_root"": ""approve"", ""root_lemma"": ""approve"", ""root_pos"": ""VERB""}",True,0.3894105553627014,,,6-1:404:n16,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.26760125160217285,,False,[],,[],,[]
True,0.6136137843132019,6-1,no_declared_conflict_unclassified_operation,0.46031391620635986,True,n17,resolve complaints with supplier,resolve complaints with supplier,"{""canonical_label"": ""complaint supplier"", ""canonical_operation"": ""complaint"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""resolve complaints with supplier"", ""original_root"": ""complaints"", ""root_lemma"": ""complaint"", ""root_pos"": ""VERB""}",True,0.3898431658744812,,,6-1:404:n17,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",global_assignment_invariant,True,0.6136137843132019,,False,[],,[],,[]
False,0.3252759575843811,6-1,no_declared_conflict_unclassified_operation,0.20272760093212128,False,n2,forward to accounting,forward to accounting,"{""canonical_label"": ""forward accounting"", ""canonical_operation"": ""forward"", ""derivation_candidates"": [], ""derivation_source"": ""wordnet_verb_fallback:verb_lemma"", ""object_phrase"": ""accounting"", ""operation_resolved"": true, ""original_normalized_label"": ""forward to accounting"", ""original_root"": ""forward"", ""root_lemma"": ""forward"", ""root_pos"": ""VERB""}",True,0.3043621778488159,,,6-1:404:n2,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.3252759575843811,,False,[],,[],,[]
False,0.15140944719314575,6-1,no_declared_conflict_unclassified_operation,0.10302594304084778,False,n20,perform board review,perform board review,"{""canonical_label"": ""perform board review"", ""canonical_operation"": ""perform"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""board review"", ""operation_resolved"": true, ""original_normalized_label"": ""perform board review"", ""original_root"": ""perform"", ""root_lemma"": ""perform"", ""root_pos"": ""VERB""}",True,0.26460206508636475,,,6-1:404:n20,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.15140944719314575,,False,[],,[],,[]
False,0.22619706392288208,6-1,no_declared_conflict_unclassified_operation,0.15600773692131042,False,n3,create invoice instance,create invoice instance,"{""canonical_label"": ""create invoice instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create invoice instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.25167304277420044,,,6-1:404:n3,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.22619706392288208,,False,[],,[],,[]
False,0.28347980976104736,6-1,no_declared_conflict_unclassified_operation,0.2729513645172119,False,n4,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",True,0.30503880977630615,,,6-1:404:n4,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.28347980976104736,,False,[],,[],,[]
False,0.2380266636610031,6-1,no_declared_conflict_unclassified_operation,0.1619025021791458,False,n5,prepare docket with cost centers,prepare docket with cost centers,"{""canonical_label"": ""prepare docket with cost centers"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""docket with cost centers"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare docket with cost centers"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",True,0.21072743833065033,,,6-1:404:n5,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.2380266636610031,,False,[],,[],,[]
False,0.3219336271286011,6-1,no_declared_conflict_unclassified_operation,0.1856989562511444,False,n6,forward invoice to commercial manager,forward invoice to commercial manager,"{""canonical_label"": ""invoice commercial manager"", ""canonical_operation"": ""invoice"", ""derivation_candidates"": [""invoice""], ""derivation_source"": ""wordnet_unique_derivational_verb"", ""object_phrase"": ""commercial manager"", ""operation_resolved"": true, ""original_normalized_label"": ""forward invoice to commercial manager"", ""original_root"": ""invoice"", ""root_lemma"": ""invoice"", ""root_pos"": ""NOUN""}",True,0.41016048192977905,,,6-1:404:n6,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.3219336271286011,,False,[],,[],,[]
False,0.28932833671569824,6-1,no_declared_conflict_unclassified_operation,0.24379587173461914,False,n7,give payment instructions,give payment instructions,"{""canonical_label"": ""give payment instructions"", ""canonical_operation"": ""give"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""payment instructions"", ""operation_resolved"": true, ""original_normalized_label"": ""give payment instructions"", ""original_root"": ""give"", ""root_lemma"": ""give"", ""root_pos"": ""VERB""}",True,0.229537233710289,,,6-1:404:n7,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.28932833671569824,,False,[],,[],,[]
False,0.2030947208404541,6-1,no_declared_conflict_unclassified_operation,0.15959489345550537,False,n8,close invoice instance,close invoice instance,"{""canonical_label"": ""close invoice instance"", ""canonical_operation"": ""close"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""invoice instance"", ""operation_resolved"": true, ""original_normalized_label"": ""close invoice instance"", ""original_root"": ""close"", ""root_lemma"": ""close"", ""root_pos"": ""VERB""}",True,0.3124493956565857,,,6-1:404:n8,404,identify charging supplier,identify charging supplier,"{""canonical_label"": ""charge supplier"", ""canonical_operation"": ""charge"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""identify charging supplier"", ""original_root"": ""charging"", ""root_lemma"": ""charge"", ""root_pos"": ""VERB""}",,False,0.2030947208404541,,False,[],,[],,[]
False,0.13076619803905487,6-1,operation_conflict:creation(create)_vs_reception(receive),0.06983201950788498,False,n1,receive invoices,receive invoices,"{""canonical_label"": ""invoice"", ""canonical_operation"": ""invoice"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": null, ""operation_resolved"": true, ""original_normalized_label"": ""receive invoices"", ""original_root"": ""invoices"", ""root_lemma"": ""invoice"", ""root_pos"": ""VERB""}",False,0.23477603495121002,,,6-1:405:n1,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.13076619803905487,,False,[],,[],,[]
False,0.057810649275779724,6-1,no_declared_conflict_unclassified_operation,0.007407510653138161,False,n12,resolve inconsistencies with vendors,resolve inconsistencies with vendors,"{""canonical_label"": ""inconsistencie vendors"", ""canonical_operation"": ""inconsistencie"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""vendors"", ""operation_resolved"": true, ""original_normalized_label"": ""resolve inconsistencies with vendors"", ""original_root"": ""inconsistencies"", ""root_lemma"": ""inconsistencie"", ""root_pos"": ""VERB""}",True,0.2500268220901489,,,6-1:405:n12,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.057810649275779724,,False,[],,[],,[]
False,0.0948975682258606,6-1,no_declared_conflict_unclassified_operation,0.0948975682258606,False,n13,consult cost center managers,consult cost center managers,"{""canonical_label"": ""consult cost center managers"", ""canonical_operation"": ""consult"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""cost center managers"", ""operation_resolved"": true, ""original_normalized_label"": ""consult cost center managers"", ""original_root"": ""consult"", ""root_lemma"": ""consult"", ""root_pos"": ""VERB""}",True,0.264361172914505,,,6-1:405:n13,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.0948975682258606,,False,[],,[],,[]
False,0.04723529517650604,6-1,no_declared_conflict_unclassified_operation,0.04723529517650604,False,n15,conduct commercial audit,conduct commercial audit,"{""canonical_label"": ""conduct commercial audit"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""commercial audit"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct commercial audit"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",True,0.18355566263198853,,,6-1:405:n15,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.04723529517650604,,False,[],,[],,[]
